lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,label
251.0,7.0,139.0,199.0,199.0,199.0,105.119,252.9056,104.8904,65.9735,78.6527,199.0,199.0,299.0,0.0,0.3939,0.5104,0.0356,8,1,0
6854.0,206.0,99.0,139.0,139.0,99.0,199.6246,136.5147,252.7449,81.4325,72.8371,139.0,139.0,0.0,139.0,0.1279,0.0869,0.0603,2,2,1
4279.0,135.0,119.0,139.0,139.0,199.0,187.0541,256.0176,50.2195,149.413,154.8362,139.0,139.0,0.0,617.0,0.214,0.211,0.0086,1,4,1
8802.0,278.0,119.0,139.0,139.0,139.0,440.0821,271.8607,318.2656,118.5675,103.0364,139.0,139.0,0.0,0.0,0.1903,0.1788,0.0185,10,5,0
1835.0,57.0,219.0,179.0,179.0,99.0,95.7627,233.637,55.9017,37.7525,63.3246,179.0,179.0,0.0,179.0,0.1729,0.1729,0.02,5,2,1
10523.0,321.0,80.0,80.0,80.0,80.0,94.5939,158.5008,117.0043,64.5136,51.0612,119.0,119.0,0.0,199.0,-0.0493,-0.0083,0.0119,4,2,0
6769.0,203.0,0.0,99.0,99.0,179.0,209.3191,169.1686,162.5208,45.2355,48.5412,100.0,100.0,358.0,119.0,-0.0331,0.1124,0.0103,4,3,0
2566.0,78.0,219.0,179.0,179.0,259.0,226.0006,369.5971,255.7381,54.5642,110.6933,398.0,132.6667,14824.0,3984.0,1.7875,1.63,0.01,2,3,1
3084.0,93.0,0.0,219.0,219.0,20.0,113.1106,208.9791,169.8499,77.6032,66.2514,20.0,20.0,0.0,40.0,0.7986,2.9916,0.0015,4,2,0
9506.0,293.0,139.0,298.0,298.0,179.0,227.3813,260.1082,47.0956,179.4714,183.4973,139.0,139.0,1611.0,3462.0,0.0441,0.2401,0.0097,2,5,0
4557.0,142.0,99.0,179.0,179.0,159.0,226.7918,196.0057,162.1974,67.7422,59.1354,179.0,179.0,0.0,0.0,0.1347,0.1347,0.0129,2,3,0
3550.0,110.0,318.0,258.0,258.0,179.0,196.8972,183.1338,102.3963,92.0054,86.0233,258.0,258.0,0.0,0.0,0.323,0.439,0.0398,1,2,1
3906.0,125.0,159.0,99.0,198.0,139.0,209.1531,671.4239,120.2206,80.9089,89.5391,198.0,99.0,1153.0,198.0,0.1563,0.1753,0.031,6,7,1
1413.0,43.0,139.0,139.0,139.0,99.0,158.7931,139.0225,106.5692,79.8827,61.131,139.0,139.0,0.0,0.0,0.2327,0.1332,0.0115,1,3,1
7399.0,226.0,179.0,80.0,80.0,179.0,143.921,228.6329,212.3252,72.5328,80.3648,80.0,80.0,0.0,0.0,-0.0002,0.1388,0.0098,8,1,0
6024.0,178.0,139.0,99.0,179.0,100.0,343.6313,188.0219,361.6213,27.9732,24.0208,179.0,89.5,0.0,0.0,0.1281,0.3536,0.0133,8,5,1
5623.0,167.0,119.0,199.0,199.0,139.0,57.0,176.1817,170.0471,112.361,103.2376,179.0,179.0,0.0,358.0,0.0825,0.0825,0.012,2,2,1
9462.0,293.0,159.0,298.0,298.0,139.0,467.285,208.5402,611.2356,147.5212,124.0423,298.0,298.0,0.0,0.0,0.1261,0.2636,0.0207,7,1,0
5504.0,165.0,139.0,199.0,318.0,298.0,480.8807,341.7868,533.436,55.109,69.3001,318.0,159.0,0.0,199.0,0.133,0.077,0.0332,2,1,1
1575.0,47.0,139.0,179.0,259.0,139.0,181.1353,830.0208,167.0838,7.7621,5.0,259.0,129.5,417.0,0.0,0.2206,0.0651,0.032,9,4,1
8383.0,263.0,119.0,119.0,536.0,179.0,259.3318,112.54,384.4268,143.3911,187.6499,477.0,159.0,0.0,0.0,0.2802,0.2802,0.1067,1,1,0
5405.0,163.0,239.0,219.0,219.0,139.0,173.1221,231.2385,101.3163,62.7415,76.4412,219.0,219.0,0.0,0.0,0.1392,0.0652,0.0238,3,2,0
5888.0,175.0,139.0,199.0,199.0,139.0,414.2855,189.3198,364.2321,50.2245,59.0021,199.0,199.0,0.0,0.0,0.1775,0.122,0.0329,2,5,1
9497.0,293.0,139.0,139.0,139.0,179.0,132.2422,387.0827,409.6462,276.8542,267.5467,119.0,119.0,776.0,2343.0,0.0661,0.1086,0.0083,6,3,1
5453.0,164.0,417.0,119.0,119.0,179.0,344.0124,173.598,367.9674,45.853,46.5672,119.0,119.0,0.0,0.0,0.1622,0.1457,0.0101,4,2,1
10271.0,312.0,99.0,100.0,100.0,199.0,125.6831,217.0184,80.3057,50.0,32.4076,100.0,100.0,0.0,0.0,0.1963,0.3023,0.0145,10,2,0
5957.0,177.0,298.0,199.0,199.0,179.0,123.3876,53.0094,106.2309,23.5478,19.5256,199.0,199.0,179.0,0.0,0.1711,0.3381,0.0311,5,3,0
4452.0,137.0,278.0,199.0,199.0,259.0,77.4209,274.0,97.6524,34.6302,55.6529,199.0,199.0,0.0,696.0,0.1432,0.1617,0.0248,2,1,1
6332.0,187.0,199.0,159.0,159.0,80.0,172.1547,81.5659,111.2205,57.5196,51.0539,159.0,159.0,0.0,0.0,-0.071,0.124,0.0233,4,2,1
3639.0,113.0,179.0,99.0,99.0,159.0,59.1798,211.048,99.4082,39.6011,24.3311,99.0,99.0,0.0,0.0,0.3645,0.164,0.0285,3,2,1
10148.0,309.0,179.0,99.0,99.0,258.0,231.0779,98.5457,231.5534,14.5344,26.2488,99.0,99.0,0.0,0.0,0.2767,0.3397,0.0117,9,4,0
21.0,1.0,219.0,199.0,338.0,139.0,145.8124,191.7062,78.5175,79.2591,62.8908,338.0,169.0,0.0,0.0,0.1975,0.186,0.0442,3,2,1
2191.0,70.0,219.0,139.0,139.0,239.0,173.6412,464.0178,133.8208,45.2355,20.573,139.0,139.0,0.0,0.0,-0.2316,0.5974,0.0113,7,5,0
8473.0,267.0,179.0,179.0,179.0,199.0,137.5082,133.3304,105.5462,43.0116,49.5177,179.0,179.0,0.0,0.0,0.2162,0.5062,0.0356,4,2,1
6824.0,204.0,139.0,99.0,198.0,199.0,108.9036,208.1736,38.2753,70.1088,74.4312,198.0,99.0,1013.0,198.0,0.1569,0.3229,0.041,3,3,1
10366.0,316.0,80.0,99.0,99.0,99.0,435.9014,68.884,428.2242,42.003,42.3586,99.0,99.0,0.0,0.0,0.3988,0.1748,0.0184,7,2,0
7195.0,220.0,100.0,199.0,199.0,179.0,196.7543,1500.8852,279.351,82.6075,1126.335,199.0,199.0,0.0,199.0,0.1706,0.1876,0.0437,9,1,0
6747.0,202.0,99.0,119.0,119.0,99.0,274.5656,268.8438,141.2232,139.0009,126.223,119.0,119.0,0.0,0.0,0.4174,0.6429,0.0377,10,2,1
4437.0,136.0,159.0,219.0,219.0,179.0,150.5075,147.5025,51.8941,110.92,83.5135,219.0,219.0,0.0,219.0,0.0157,0.1177,0.0082,5,6,1
2973.0,91.0,120.0,20.0,20.0,299.0,503.1073,163.233,624.4822,121.1249,119.3838,20.0,20.0,478.0,179.0,0.7661,-0.3694,0.0018,3,3,1
4694.0,145.0,258.0,179.0,179.0,238.0,154.0811,94.5,161.6447,12.3491,14.1156,179.0,179.0,556.0,815.0,-0.0593,-0.1383,0.0216,4,2,0
1045.0,31.0,159.0,219.0,219.0,80.0,142.486,145.6511,102.2595,31.6938,30.3356,219.0,219.0,0.0,0.0,0.1709,0.2389,0.0188,7,2,1
5589.0,166.0,99.0,80.0,80.0,139.0,73.2888,119.6046,45.2217,37.054,51.6188,80.0,80.0,0.0,0.0,0.275,0.162,0.006,10,8,0
8906.0,281.0,199.0,139.0,139.0,199.0,279.0448,403.9715,284.0158,32.0039,43.1654,139.0,139.0,0.0,0.0,0.1047,0.1047,0.0165,2,4,1
6428.0,190.0,179.0,80.0,199.0,99.0,147.589,171.2921,184.6781,25.1048,23.0217,199.0,99.5,0.0,0.0,-0.0001,0.3249,0.0405,5,1,1
1661.0,52.0,199.0,179.0,179.0,278.0,809.0222,430.4257,841.7339,52.6545,38.6005,179.0,179.0,0.0,199.0,0.1021,0.1171,0.0157,10,1,0
7251.0,222.0,100.0,139.0,139.0,179.0,258.8035,147.1343,369.8824,104.8487,107.8564,139.0,139.0,0.0,0.0,-0.0362,0.0818,0.0176,7,1,1
3071.0,93.0,139.0,259.0,259.0,179.0,155.1403,140.9699,201.0398,54.7837,68.7841,259.0,259.0,0.0,259.0,-0.1504,0.1626,0.0196,5,1,1
1461.0,44.0,219.0,199.0,199.0,179.0,142.7839,286.5349,48.4665,100.1761,104.5191,139.0,139.0,8329.0,477.0,0.1406,0.0161,0.0093,10,2,0
4967.0,151.0,80.0,119.0,119.0,80.0,24.4591,118.0953,10.4403,17.7341,14.5,119.0,119.0,0.0,119.0,0.2886,0.4046,0.0172,9,2,0
10705.0,329.0,219.0,179.0,179.0,179.0,125.4442,104.2029,64.622,65.5019,55.8055,179.0,179.0,179.0,0.0,0.089,0.152,0.0315,2,3,0
4388.0,136.0,139.0,418.0,418.0,99.0,158.4653,89.5237,179.1368,24.5204,33.7231,159.0,159.0,835.0,1153.0,0.4907,0.3742,0.006,7,2,1
3294.0,100.0,239.0,219.0,219.0,338.0,99.0316,334.506,60.0333,142.7323,135.0926,219.0,219.0,0.0,0.0,0.136,0.0005,0.0297,3,3,0
5805.0,172.0,159.0,258.0,258.0,99.0,156.0072,79.267,139.4417,23.7539,32.28,258.0,258.0,0.0,0.0,0.168,0.199,0.0567,1,3,0
8155.0,255.0,99.0,199.0,298.0,259.0,211.0906,151.0406,276.2191,66.5019,48.1664,298.0,149.0,0.0,0.0,0.2564,0.2119,0.0362,3,1,1
4832.0,148.0,159.0,199.0,199.0,179.0,211.5325,176.9364,148.6371,76.6322,48.7571,199.0,199.0,0.0,0.0,0.0931,0.1661,0.0113,10,7,0
1257.0,40.0,119.0,80.0,80.0,219.0,154.2806,103.3852,175.8664,47.5946,33.7231,80.0,80.0,2105.0,0.0,0.2087,0.2087,0.023,5,1,1
7263.0,222.0,139.0,99.0,99.0,159.0,157.596,207.2661,204.7486,62.7475,50.3289,219.0,219.0,0.0,219.0,0.0568,0.1563,0.0278,6,1,1
771.0,23.0,119.0,219.0,219.0,139.0,275.7,471.8805,182.0989,91.6106,83.0376,219.0,219.0,0.0,0.0,0.0756,0.1351,0.0338,3,4,1
4641.0,143.0,179.0,179.0,318.0,219.0,174.5029,166.012,93.4077,86.6098,208.0727,318.0,159.0,0.0,636.0,0.0752,0.0752,0.0369,3,4,0
3485.0,107.0,100.0,199.0,199.0,80.0,423.5003,171.2921,285.8479,133.6507,145.5378,199.0,199.0,0.0,0.0,0.3018,0.2753,0.0599,6,4,1
679.0,22.0,80.0,179.0,179.0,298.0,189.6536,233.2349,135.0148,64.2515,69.694,179.0,179.0,0.0,1253.0,0.0791,0.1431,0.0107,1,3,1
8301.0,259.0,119.0,99.0,318.0,139.0,470.5159,410.3566,579.5352,93.484,20.2237,318.0,159.0,0.0,0.0,0.1029,0.1319,0.0595,2,1,1
7982.0,248.0,238.0,99.0,99.0,80.0,177.9052,738.8762,164.2468,25.3476,41.0396,99.0,99.0,0.0,0.0,0.0968,0.3283,0.0135,8,8,0
3805.0,122.0,139.0,278.0,278.0,119.0,288.1189,67.2031,324.8215,39.9061,34.2381,278.0,278.0,0.0,0.0,0.2108,-0.0077,0.0494,9,1,1
6322.0,187.0,0.0,119.0,119.0,199.0,0.0,236.5005,0.0,64.3448,48.9311,119.0,119.0,199.0,0.0,0.1095,0.1845,0.0175,1,3,1
7325.0,224.0,99.0,139.0,258.0,99.0,617.5032,0.0,650.5359,35.8504,34.9178,119.0,119.0,3678.0,119.0,0.4978,0.4978,0.0177,5,1,0
6985.0,212.0,119.0,80.0,80.0,219.0,121.0372,286.0358,38.833,78.2768,66.5301,398.0,99.5,2905.0,596.0,0.4718,0.2788,0.0577,1,7,1
8610.0,273.0,258.0,179.0,179.0,179.0,151.6188,59.0339,145.0,2.6926,2.6926,179.0,179.0,179.0,0.0,0.0222,0.5007,0.0301,5,3,0
7925.0,246.0,119.0,119.0,199.0,199.0,66.191,217.297,133.0038,87.9318,76.3053,199.0,99.5,0.0,278.0,0.1708,0.2198,0.0339,9,1,0
6692.0,200.0,159.0,80.0,80.0,199.0,123.5658,573.9872,116.709,6.1033,5.1478,80.0,80.0,0.0,0.0,0.0621,0.0165,0.0177,1,6,1
7887.0,243.0,258.0,100.0,100.0,99.0,384.7002,247.2655,436.0734,52.6901,61.3209,100.0,100.0,0.0,0.0,0.1658,0.2418,0.0229,8,2,1
981.0,30.0,179.0,258.0,258.0,139.0,84.8896,367.1597,87.0919,79.6571,79.4292,239.0,239.0,796.0,0.0,0.0774,0.1174,0.0245,3,1,0
6074.0,179.0,139.0,80.0,457.0,99.0,188.099,114.7661,252.1745,65.8426,26.2345,457.0,114.25,0.0,0.0,0.3516,0.3516,0.0489,9,1,0
3909.0,125.0,239.0,80.0,80.0,179.0,170.6261,178.2414,172.9393,10.1242,6.5765,80.0,80.0,0.0,160.0,0.1058,0.5303,0.0125,5,4,0
5944.0,177.0,99.0,298.0,298.0,238.0,280.6443,92.6094,283.7816,74.5453,81.1311,298.0,298.0,0.0,0.0,-0.0239,0.2091,0.0466,1,1,1
1242.0,39.0,0.0,199.0,199.0,99.0,0.0,87.5914,0.0,46.5027,54.5183,199.0,199.0,0.0,0.0,0.0202,0.1592,0.0716,4,1,0
1855.0,58.0,159.0,239.0,239.0,179.0,442.0025,88.8735,537.7295,110.3143,106.0424,239.0,239.0,0.0,239.0,0.1283,0.2154,0.0363,4,1,0
128.0,4.0,139.0,119.0,119.0,139.0,177.9129,128.9079,365.0055,180.8349,34.6771,537.0,268.5,1410.0,2505.0,0.0775,0.2875,0.0677,5,4,0
8084.0,252.0,159.0,219.0,219.0,179.0,135.9458,259.5019,64.0312,73.8546,63.0317,219.0,219.0,0.0,0.0,0.0268,0.1413,0.0684,1,2,1
5370.0,162.0,239.0,199.0,358.0,378.0,290.0845,99.0808,229.0546,67.0019,14.7139,358.0,179.0,537.0,159.0,0.0812,0.1802,0.0448,3,3,0
10734.0,330.0,219.0,259.0,259.0,258.0,125.5747,136.5375,62.6498,66.259,78.0256,259.0,259.0,0.0,0.0,0.399,0.308,0.0547,2,2,0
7155.0,219.0,139.0,259.0,259.0,99.0,332.1333,88.9565,331.1827,23.3452,13.0,100.0,100.0,99.0,100.0,0.1556,0.1586,0.0159,2,4,0
1003.0,31.0,0.0,99.0,99.0,179.0,0.0,126.58,0.0,28.0179,30.6961,99.0,99.0,0.0,0.0,0.0194,0.1274,0.0085,2,3,1
2183.0,70.0,199.0,199.0,199.0,319.0,111.7866,191.7661,36.2353,97.1648,105.6243,199.0,199.0,159.0,1036.0,-0.0316,-0.0316,0.0161,6,4,0
10683.0,328.0,219.0,238.0,238.0,80.0,657.0803,158.9921,732.5469,74.4866,80.1888,238.0,238.0,0.0,0.0,0.1097,0.0447,0.0237,10,1,1
10240.0,311.0,99.0,119.0,119.0,278.0,209.1172,614.1974,177.4965,44.5702,38.1084,119.0,119.0,0.0,0.0,0.1082,0.2242,0.0149,8,6,1
3097.0,94.0,20.0,239.0,239.0,20.0,49.0408,121.5504,40.3113,12.1037,16.2788,239.0,239.0,0.0,0.0,1.6651,1.9801,0.0402,2,2,0
1106.0,33.0,119.0,99.0,417.0,99.0,43.9118,481.0751,174.797,134.9907,129.7575,119.0,119.0,0.0,595.0,0.0874,0.1819,0.0156,1,1,0
5220.0,157.0,100.0,139.0,139.0,100.0,90.6091,83.5374,142.4254,57.2647,79.4119,139.0,139.0,0.0,139.0,0.2713,0.2713,0.0143,10,1,1
4866.0,149.0,139.0,119.0,119.0,219.0,238.3548,385.1873,176.7258,70.0643,67.862,119.0,119.0,4076.0,873.0,-0.0969,0.1756,0.0135,2,4,0
3713.0,117.0,0.0,179.0,616.0,238.0,0.0,534.7843,0.0,99.9162,84.4349,616.0,205.3333,0.0,0.0,0.0561,0.4406,0.1752,5,4,1
10582.0,324.0,139.0,119.0,119.0,80.0,152.7195,29.3471,121.3136,38.2426,29.2959,119.0,119.0,0.0,0.0,0.1202,0.2447,0.0207,4,6,0
10382.0,317.0,99.0,139.0,377.0,139.0,341.8571,286.5925,411.7536,64.9038,55.8793,377.0,125.6667,0.0,0.0,0.0932,0.1352,0.062,2,1,1
4206.0,134.0,457.0,258.0,258.0,139.0,525.1726,81.2804,587.3304,63.0099,64.8556,199.0,199.0,855.0,0.0,0.0755,0.1935,0.0103,2,1,1
6605.0,196.0,0.0,99.0,99.0,159.0,0.0,100.4502,0.0,10.4043,19.3132,99.0,99.0,298.0,0.0,0.1661,0.356,0.0831,4,2,0
2037.0,65.0,338.0,139.0,139.0,99.0,240.8262,196.6037,328.0244,89.5349,98.5812,258.0,129.0,3597.0,139.0,0.1609,0.2524,0.0314,5,1,1
6101.0,180.0,278.0,199.0,199.0,179.0,123.1016,184.481,120.2082,14.7139,10.0,199.0,199.0,0.0,0.0,0.0341,0.1126,0.0193,5,3,0
3582.0,111.0,159.0,99.0,99.0,119.0,151.9186,369.7465,189.0238,49.0408,43.177,99.0,99.0,119.0,99.0,0.539,0.374,0.016,1,6,0
9673.0,298.0,119.0,80.0,80.0,179.0,124.2266,651.553,32.0624,94.0651,106.3038,139.0,139.0,318.0,139.0,0.0761,0.2531,0.0206,2,5,1
9012.0,283.0,139.0,238.0,238.0,159.0,516.6297,550.3519,478.0377,37.6198,46.5242,238.0,238.0,0.0,0.0,0.3507,0.2897,0.0334,9,5,0
1865.0,58.0,139.0,139.0,139.0,139.0,45.1221,162.4962,117.0385,70.799,64.3273,139.0,139.0,0.0,139.0,0.2718,0.4189,0.0211,8,3,0
9165.0,287.0,99.0,179.0,179.0,119.0,83.9434,262.2103,122.8007,71.0721,67.7588,179.0,179.0,0.0,0.0,0.3167,0.2002,0.0183,10,1,0
6066.0,179.0,80.0,139.0,139.0,179.0,71.2531,110.5271,37.7359,46.5027,54.5825,139.0,139.0,0.0,0.0,0.2571,0.3516,0.0149,7,4,0
5885.0,175.0,179.0,139.0,139.0,139.0,52.0433,154.5073,26.4008,55.2268,48.42,139.0,139.0,0.0,0.0,0.1955,0.1775,0.023,1,4,1
10340.0,315.0,139.0,139.0,139.0,99.0,217.1848,168.7602,127.2517,82.0518,75.5414,139.0,139.0,0.0,0.0,0.2103,0.3363,0.0185,6,2,1
2215.0,70.0,219.0,20.0,20.0,219.0,1317.3121,141.0009,123.4058,6.7082,5.0,20.0,20.0,0.0,20.0,1.5159,2.0074,0.0016,8,5,1
8165.0,255.0,159.0,199.0,199.0,99.0,73.6495,322.6399,53.8516,21.0297,17.3566,199.0,199.0,0.0,0.0,0.1289,0.2504,0.0242,1,4,1
3413.0,104.0,159.0,139.0,139.0,298.0,177.1588,258.0514,95.5196,95.0789,90.1249,139.0,139.0,1808.0,139.0,0.2163,0.3893,0.0307,4,3,0
10204.0,311.0,457.0,199.0,199.0,99.0,258.5237,200.8893,173.0116,77.5258,80.6923,199.0,199.0,0.0,0.0,0.1997,0.3012,0.025,1,3,1
1035.0,31.0,119.0,199.0,199.0,239.0,8.7464,53.2259,103.769,98.2102,97.0387,99.0,99.0,955.0,199.0,0.1189,0.1359,0.0085,5,1,1
337.0,10.0,119.0,358.0,358.0,99.0,458.033,119.3786,466.0043,12.9035,25.5,358.0,358.0,0.0,358.0,0.1144,0.2554,0.0613,5,2,1
4303.0,135.0,179.0,179.0,179.0,179.0,95.1381,118.6054,24.7386,69.0453,64.6239,179.0,179.0,0.0,0.0,0.208,0.231,0.0111,10,2,0
666.0,21.0,99.0,159.0,159.0,100.0,259.525,131.5485,411.7596,153.1837,156.5288,159.0,159.0,0.0,159.0,0.1706,0.4941,0.0147,8,1,0
7730.0,239.0,0.0,199.0,338.0,100.0,0.0,111.6121,0.0,90.2718,79.0142,338.0,169.0,0.0,952.0,0.2051,0.2556,0.0482,1,1,1
7466.0,227.0,99.0,258.0,258.0,199.0,203.5301,175.1207,154.2628,65.5534,77.9567,258.0,258.0,0.0,0.0,0.0017,0.0417,0.0246,8,5,0
1409.0,43.0,139.0,258.0,258.0,239.0,170.5,98.256,180.4993,74.108,81.0247,239.0,119.5,0.0,0.0,0.1837,0.2327,0.0198,6,1,1
5499.0,165.0,0.0,139.0,139.0,139.0,0.0,196.9378,0.0,69.78,69.473,139.0,139.0,0.0,179.0,0.08,0.133,0.0145,2,2,1
5664.0,168.0,239.0,219.0,219.0,219.0,105.5426,186.8241,97.3293,22.8254,21.9659,219.0,219.0,0.0,0.0,0.1995,0.147,0.021,2,2,1
10657.0,328.0,238.0,199.0,199.0,80.0,106.0047,89.0056,97.9439,52.345,64.6239,219.0,219.0,6261.0,438.0,0.1687,0.1357,0.0218,2,1,1
2169.0,70.0,20.0,279.0,279.0,120.0,393.749,72.7496,309.8596,91.5492,84.8322,279.0,279.0,0.0,279.0,0.2899,0.3729,0.0226,3,5,1
8055.0,250.0,99.0,139.0,318.0,80.0,575.9106,69.0,675.8498,101.5443,11.0114,318.0,159.0,0.0,0.0,0.0368,0.3408,0.0559,9,1,1
5415.0,163.0,219.0,159.0,159.0,219.0,451.6949,55.6597,477.7656,21.9659,14.3003,159.0,159.0,219.0,99.0,0.0152,0.0267,0.0173,5,2,1
5321.0,160.0,179.0,239.0,239.0,179.0,197.7758,211.1333,97.0,97.1867,107.8483,239.0,239.0,0.0,0.0,0.1842,0.3512,0.0589,2,2,0
4008.0,129.0,80.0,298.0,298.0,179.0,202.4846,244.4407,192.3798,15.0416,6.3246,298.0,298.0,0.0,0.0,0.3596,0.3876,0.0261,7,4,0
3017.0,92.0,279.0,419.0,419.0,239.0,116.2723,105.6705,228.0088,116.5526,75.3127,419.0,419.0,777.0,0.0,1.7096,1.5351,0.0552,4,1,1
1307.0,41.0,199.0,219.0,219.0,159.0,52.5405,191.2126,125.873,70.926,72.9332,219.0,219.0,0.0,438.0,0.2352,0.2202,0.0233,1,4,1
2684.0,81.0,120.0,279.0,279.0,219.0,230.0804,92.0666,298.6855,77.1897,91.5874,279.0,279.0,0.0,0.0,0.3405,0.9595,0.0298,4,1,0
9435.0,292.0,179.0,99.0,99.0,139.0,522.6399,178.6008,581.3932,56.5796,54.6855,99.0,99.0,0.0,0.0,0.1771,0.0781,0.0199,8,1,1
2212.0,70.0,219.0,279.0,279.0,179.0,109.7474,150.1441,165.1938,55.376,44.1616,279.0,279.0,0.0,279.0,1.2459,2.0074,0.0226,10,1,1
10019.0,306.0,159.0,179.0,179.0,219.0,170.5007,226.8816,138.4377,40.3887,41.3038,179.0,179.0,0.0,1432.0,0.1525,0.193,0.012,5,5,0
6210.0,183.0,199.0,219.0,219.0,179.0,136.533,128.0088,78.5175,66.9645,66.577,219.0,219.0,0.0,0.0,0.0461,0.0136,0.021,3,6,1
4420.0,136.0,159.0,139.0,139.0,219.0,167.1743,125.004,108.9082,67.309,68.2001,139.0,139.0,0.0,0.0,0.1567,0.2667,0.0052,2,3,1
2372.0,75.0,359.0,199.0,199.0,219.0,151.8988,91.5874,140.4279,59.397,64.7341,199.0,199.0,0.0,199.0,0.9107,0.7677,0.0206,2,2,1
3634.0,113.0,0.0,80.0,80.0,80.0,0.0,145.664,0.0,45.1885,27.2947,80.0,80.0,0.0,0.0,0.281,0.3645,0.023,2,2,1
10146.0,309.0,99.0,99.0,99.0,179.0,44.7353,172.1918,68.2495,37.6198,46.7787,99.0,99.0,0.0,99.0,0.3242,0.3397,0.0117,8,2,0
1738.0,54.0,80.0,99.0,99.0,238.0,808.1765,88.8623,884.4462,69.029,71.1003,239.0,239.0,1272.0,0.0,0.1784,0.3754,0.0394,8,1,0
8237.0,256.0,99.0,179.0,179.0,139.0,81.5751,89.0056,37.6962,48.0833,39.2747,179.0,179.0,0.0,1012.0,0.2659,0.3344,0.0153,10,5,0
2931.0,89.0,20.0,179.0,179.0,279.0,190.5026,208.9527,160.3278,50.9902,40.9664,179.0,179.0,0.0,0.0,0.4262,0.9337,0.0272,7,2,0
4311.0,135.0,99.0,258.0,258.0,139.0,307.1795,119.6766,272.0901,45.9918,41.7612,258.0,258.0,0.0,0.0,0.231,0.107,0.0159,8,4,0
1033.0,31.0,0.0,99.0,99.0,179.0,174.5,306.9796,142.0035,32.5038,32.249,159.0,159.0,0.0,0.0,0.1189,0.1189,0.0136,2,3,1
1533.0,46.0,139.0,119.0,278.0,139.0,370.3093,92.5662,479.9021,164.0831,57.5022,278.0,139.0,0.0,0.0,0.1926,0.1926,0.0714,9,1,1
5582.0,166.0,99.0,119.0,119.0,80.0,477.9838,82.5303,318.2263,165.0651,165.1802,119.0,119.0,0.0,0.0,0.1365,0.275,0.0089,8,4,1
7026.0,213.0,219.0,179.0,278.0,80.0,130.384,410.9039,38.4708,85.1499,85.1587,99.0,99.0,160.0,0.0,0.0573,0.3253,0.0202,1,4,0
7244.0,222.0,219.0,139.0,238.0,99.0,442.1892,53.0495,529.2155,86.6631,84.6242,238.0,119.0,0.0,0.0,0.1883,0.1353,0.0302,3,1,1
1736.0,54.0,219.0,119.0,397.0,179.0,225.2204,185.4562,221.009,28.9871,218.2527,397.0,132.3333,0.0,0.0,0.1538,0.3443,0.0655,7,4,0
7898.0,244.0,199.0,99.0,99.0,159.0,118.9758,180.2505,131.856,24.8847,24.6221,99.0,99.0,0.0,0.0,0.3218,0.3273,0.0445,2,2,0
6607.0,196.0,159.0,139.0,139.0,80.0,245.7931,344.5033,232.9571,51.7904,38.0592,139.0,139.0,0.0,139.0,0.1661,0.356,0.1167,1,1,0
5068.0,154.0,239.0,139.0,139.0,139.0,83.7257,47.9296,39.9625,53.7448,60.0354,139.0,139.0,0.0,0.0,0.1508,0.1818,0.0161,4,3,1
447.0,14.0,99.0,219.0,219.0,238.0,124.5733,122.8587,99.2824,99.925,95.0224,219.0,219.0,0.0,0.0,0.0053,0.0823,0.0258,1,1,0
7079.0,215.0,99.0,199.0,199.0,139.0,444.1725,147.085,513.4686,78.4761,58.0022,80.0,80.0,0.0,835.0,0.0408,0.1708,0.0144,5,1,0
5718.0,169.0,80.0,80.0,80.0,179.0,65.6906,188.2352,61.0737,9.0,18.8282,219.0,219.0,398.0,518.0,0.0545,0.033,0.0275,4,2,0
8560.0,271.0,179.0,119.0,119.0,139.0,327.5336,306.9405,249.3391,80.5062,94.3835,119.0,119.0,0.0,0.0,0.1832,0.3302,0.0211,4,4,0
5516.0,165.0,219.0,159.0,159.0,159.0,344.6175,167.7155,183.0683,161.5008,159.0503,159.0,159.0,0.0,0.0,0.002,0.053,0.0166,4,4,1
8339.0,261.0,159.0,139.0,238.0,139.0,166.0903,442.1629,89.202,76.0953,35.9026,238.0,119.0,0.0,238.0,0.2644,0.1824,0.0389,4,2,0
4343.0,135.0,179.0,179.0,179.0,179.0,339.4971,289.7089,398.0013,67.3684,82.5379,139.0,139.0,0.0,596.0,0.084,0.2645,0.0086,2,1,0
756.0,22.0,80.0,139.0,139.0,139.0,117.5043,601.9487,83.0963,32.8101,22.6771,199.0,199.0,9343.0,537.0,0.1671,1.4366,0.0119,9,7,0
8680.0,275.0,139.0,139.0,139.0,159.0,186.6313,723.1322,274.0018,85.4751,82.6514,139.0,139.0,0.0,139.0,0.0093,0.0708,0.0188,10,3,1
5640.0,167.0,219.0,139.0,139.0,119.0,127.1633,737.6525,88.1192,33.5336,27.074,139.0,139.0,0.0,0.0,0.051,0.1955,0.0093,5,7,1
5781.0,171.0,219.0,159.0,159.0,119.0,207.6018,54.7768,128.2498,80.1639,77.2787,159.0,159.0,0.0,0.0,0.056,0.117,0.016,5,6,1
